,영화,리뷰,평점,site,okt_review,okt_details,okt_polarity
1855,겨울왕국 2,영상은 아름답게 잘 만들었는데 지루함,4.0,naver,"[('영상', 'Noun'), ('은', 'Josa'), ('아름답다', 'Adjective'), ('자다', 'Verb'), ('만들다', 'Verb'), ('지루함', 'Noun')]","[[2, [('아름답다', 'Adjective')], 2.0]]",2.0
1856,겨울왕국 2,가 1편보다 좋은데 개인적으로 애니메이션 영화 중에선탑이였다,10.0,naver,"[('가다', 'Verb'), ('1', 'Number'), ('편', 'Noun'), ('보다', 'Josa'), ('좋다', 'Adjective'), ('개인', 'Noun'), ('적', 'Suffix'), ('으로', 'Josa'), ('애니메이션', 'Noun'), ('영화', 'Noun'), ('중', 'Noun'), ('에선', 'Josa'), ('타다', 'Verb')]","[[4, [('좋다', 'Adjective')], 2.0]]",2.0
1857,겨울왕국 2,너무 감동적이었던 영화 몇 번을 봐도 질리지 않는 영화,10.0,naver,"[('너무', 'Adverb'), ('감동', 'Noun'), ('적', 'Suffix'), ('이다', 'Verb'), ('영화', 'Noun'), ('몇', 'Noun'), ('번', 'Noun'), ('을', 'Josa'), ('보다', 'Verb'), ('질리', 'Noun'), ('지', 'Josa'), ('않다', 'Verb'), ('영화', 'Noun')]","[[1, [('감동', 'Noun')], 2.0]]",2.0
1858,겨울왕국 2,넘재미 있어요 여러 번 봤어요,10.0,naver,"[('넘다', 'Verb'), ('재미', 'Noun'), ('있다', 'Adjective'), ('여러', 'Noun'), ('번', 'Noun'), ('보다', 'Verb')]","[[1, [('재미', 'Noun')], 2.0]]",2.0
1859,겨울왕국 2,한마디만 할게요 ㄹㅈㄷ,10.0,naver,"[('한마디', 'Noun'), ('만', 'Josa'), ('하다', 'Verb')]",[],0.0
1860,겨울왕국 2,믿고 보는 겨울왕국이다,10.0,naver,"[('믿다', 'Verb'), ('보다', 'Verb'), ('겨울왕국', 'Noun'), ('이다', 'Josa')]","[[0, [('믿다', 'Verb')], 1.0]]",1.0
1861,겨울왕국 2,끝까지 보는 게 곤욕이었다,4.0,naver,"[('끝', 'Noun'), ('까지', 'Josa'), ('보다', 'Verb'), ('게', 'Noun'), ('곤욕', 'Noun'), ('이다', 'Verb')]","[[4, [('곤욕', 'Noun')], -1.0]]",-1.0
1862,겨울왕국 2,워낙 1에 미쳐 있어서 기대가 컸어서 그런 가 처음엔 큰 감동은 없었으나 들을수록 눈물나고 감동적인 영화 역시 엘사 최고야,10.0,naver,"[('워낙', 'Noun'), ('1', 'Number'), ('에', 'Josa'), ('미치다', 'Adjective'), ('있다', 'Adjective'), ('기대', 'Noun'), ('가', 'Josa'), ('크다', 'Verb'), ('그렇다', 'Adjective'), ('가다', 'Verb'), ('처음', 'Noun'), ('엔', 'Josa'), ('크다', 'Verb'), ('감동', 'Noun'), ('은', 'Josa'), ('없다', 'Adjective'), ('들다', 'Verb'), ('눈물나다', 'Verb'), ('감동', 'Noun'), ('적', 'Suffix'), ('인', 'Josa'), ('영화', 'Noun'), ('역시', 'Noun'), ('엘사', 'Noun'), ('최고', 'Noun'), ('야', 'Josa')]","[[5, [('기대', 'Noun'), ('가', 'Josa')], 1.0], [7, [('크다', 'Verb')], 1.0], [12, [('크다', 'Verb')], 1.0], [13, [('감동', 'Noun')], 2.0], [15, [('없다', 'Adjective')], -1.0], [18, [('감동', 'Noun')], 2.0], [24, [('최고', 'Noun')], 2.0]]",8.0
1863,겨울왕국 2,겨울왕국 1보다는 감동적이어서 좋았어 요리뷰는 옛날에 쓰려고 했는데 지금 쓰네요 ㅎ나중에라도 꼭 보셨으면 좋겠네요 가족들이든 친구들이든 보든 정말 재밌어요,10.0,naver,"[('겨울왕국', 'Noun'), ('1', 'Number'), ('보다는', 'Josa'), ('감동', 'Noun'), ('적', 'Suffix'), ('이어서', 'Josa'), ('좋다', 'Adjective'), ('요', 'Modifier'), ('리뷰', 'Noun'), ('는', 'Josa'), ('옛날', 'Noun'), ('에', 'Josa'), ('쓰다', 'Verb'), ('하다', 'Verb'), ('지금', 'Noun'), ('쓰다', 'Verb'), ('나중', 'Noun'), ('에라도', 'Josa'), ('꼭', 'Noun'), ('보다', 'Verb'), ('좋다', 'Adjective'), ('가족', 'Noun'), ('들', 'Suffix'), ('이든', 'Josa'), ('친구', 'Noun'), ('들', 'Suffix'), ('이든', 'Josa'), ('보다', 'Verb'), ('정말', 'Noun'), ('재밌다', 'Adjective')]","[[3, [('감동', 'Noun')], 2.0], [6, [('좋다', 'Adjective')], 2.0], [20, [('좋다', 'Adjective')], 2.0], [24, [('친구', 'Noun')], 1.0]]",7.0
1864,겨울왕국 2,넘귀엽구굿임당쨩꼭 보세용,10.0,naver,"[('넘다', 'Verb'), ('귀엽다', 'Adjective'), ('굿', 'Noun'), ('이다', 'Verb'), ('쨩꼭', 'Noun'), ('보다', 'Verb')]","[[1, [('귀엽다', 'Adjective')], 2.0]]",2.0
1865,겨울왕국 2,계속 봐도 질리지 않는 겨울왕국 2,10.0,naver,"[('계속', 'Noun'), ('보다', 'Verb'), ('질리', 'Noun'), ('지', 'Josa'), ('않다', 'Verb'), ('겨울왕국', 'Noun'), ('2', 'Number')]",[],0.0
1866,겨울왕국 2,그린피스에 취직한 자매의 고군분투기,5.0,naver,"[('그린피스', 'Noun'), ('에', 'Josa'), ('취직', 'Noun'), ('한', 'Josa'), ('자매', 'Noun'), ('의', 'Josa'), ('고', 'Modifier'), ('군', 'Noun'), ('분', 'Suffix'), ('투기', 'Noun')]",[],0.0
1867,겨울왕국 2,겨울왕국의 주인공은 엘사가 아닌 걸 제대로 느낌 혼자 울면서 봄,10.0,naver,"[('겨울왕국', 'Noun'), ('의', 'Josa'), ('주인공', 'Noun'), ('은', 'Josa'), ('엘사', 'Noun'), ('가', 'Josa'), ('아니다', 'Adjective'), ('걸', 'Noun'), ('제대로', 'Noun'), ('느낌', 'Noun'), ('혼자', 'Noun'), ('울면', 'Noun'), ('서', 'Josa'), ('봄', 'Noun')]","[[6, [('아니다', 'Adjective')], -2.0], [8, [('제대로', 'Noun')], 1.0]]",-1.0
1868,겨울왕국 2,내 인생 영화,10.0,naver,"[('내', 'Noun'), ('인생', 'Noun'), ('영화', 'Noun')]",[],0.0
1869,겨울왕국 2,내가 좋아했던 사람하고 봐서 좋았었다,10.0,naver,"[('내', 'Noun'), ('가', 'Josa'), ('좋아하다', 'Adjective'), ('사람', 'Noun'), ('하고', 'Josa'), ('보다', 'Verb'), ('좋다', 'Adjective')]","[[2, [('좋아하다', 'Adjective')], 2.0], [6, [('좋다', 'Adjective')], 2.0]]",4.0
1870,겨울왕국 2,겨울왕국 파이어,10.0,naver,"[('겨울왕국', 'Noun'), ('파이어', 'Noun')]",[],0.0
1871,겨울왕국 2,이거 원래 눈물 나는 거 맞죠 중반부터 끝날 때까지 계속 오열했어요 안나엘사올라프 사랑해 꼬마도마뱀 너무 심각하게 귀여운 거 아닙니까,10.0,naver,"[('이', 'Determiner'), ('거', 'Noun'), ('원래', 'Noun'), ('눈물', 'Noun'), ('나', 'Noun'), ('는', 'Josa'), ('거', 'Noun'), ('맞다', 'Verb'), ('중반', 'Noun'), ('부터', 'Josa'), ('끝나다', 'Verb'), ('때', 'Noun'), ('까지', 'Josa'), ('계속', 'Noun'), ('오열', 'Noun'), ('하다', 'Verb'), ('안나', 'Noun'), ('엘사', 'Noun'), ('올라프', 'Noun'), ('사랑', 'Noun'), ('하다', 'Verb'), ('꼬마', 'Noun'), ('도마뱀', 'Noun'), ('너무', 'Adverb'), ('심각하다', 'Adjective'), ('귀엽다', 'Adjective'), ('거', 'Noun'), ('아니다', 'Adjective')]","[[19, [('사랑', 'Noun'), ('하다', 'Verb')], 2.0], [3, [('눈물', 'Noun')], -1.0], [25, [('귀엽다', 'Adjective')], 2.0], [27, [('아니다', 'Adjective')], -2.0]]",1.0
1872,겨울왕국 2,언제나 극단으로 치우치지 않고 조화를 강조하는 디즈니의 철학 높은 완성도 설득력 있는 메시지 더 매력적이고 입체적으로 완성된 캐릭터,8.0,naver,"[('언제나', 'Adverb'), ('극단', 'Noun'), ('으로', 'Josa'), ('치우치다', 'Verb'), ('않다', 'Verb'), ('조화', 'Noun'), ('를', 'Josa'), ('강조', 'Noun'), ('하다', 'Verb'), ('디즈니', 'Noun'), ('의', 'Josa'), ('철학', 'Noun'), ('높다', 'Adjective'), ('완성', 'Noun'), ('도', 'Josa'), ('설득', 'Noun'), ('력', 'Suffix'), ('있다', 'Adjective'), ('메시지', 'Noun'), ('더', 'Noun'), ('매력', 'Noun'), ('적', 'Suffix'), ('이고', 'Josa'), ('입체', 'Noun'), ('적', 'Suffix'), ('으로', 'Josa'), ('완성', 'Noun'), ('되다', 'Verb'), ('캐릭터', 'Noun')]","[[5, [('조화', 'Noun'), ('를', 'Josa')], 2.0], [12, [('높다', 'Adjective')], 1.0], [13, [('완성', 'Noun')], 1.0], [26, [('완성', 'Noun')], 1.0]]",5.0
1873,겨울왕국 2,자매간의 사랑에서 이제 가족 전체의 사랑을 아름다운 영상에 담았다 울라프도 가족 임ㅋ,9.0,naver,"[('자매', 'Noun'), ('간', 'Suffix'), ('의', 'Josa'), ('사랑', 'Noun'), ('에서', 'Josa'), ('이제', 'Noun'), ('가족', 'Noun'), ('전체', 'Noun'), ('의', 'Josa'), ('사랑', 'Noun'), ('을', 'Josa'), ('아름답다', 'Adjective'), ('영상', 'Noun'), ('에', 'Josa'), ('담다', 'Verb'), ('울라프', 'Noun'), ('도', 'Josa'), ('가족', 'Noun'), ('임', 'Noun')]","[[9, [('사랑', 'Noun'), ('을', 'Josa')], 1.0], [3, [('사랑', 'Noun')], 2.0], [11, [('아름답다', 'Adjective')], 2.0]]",6.0
1874,겨울왕국 2,주인공 마다 가 있어서 더 좋았고 디즈니 영화 중 제일 좋은 같아요,10.0,naver,"[('주인공', 'Noun'), ('마다', 'Noun'), ('가다', 'Verb'), ('있다', 'Adjective'), ('더', 'Noun'), ('좋다', 'Adjective'), ('디즈니', 'Noun'), ('영화', 'Noun'), ('중', 'Noun'), ('제일', 'Noun'), ('좋다', 'Adjective'), ('같다', 'Adjective')]","[[5, [('좋다', 'Adjective')], 2.0], [10, [('좋다', 'Adjective')], 2.0]]",4.0
1875,겨울왕국 2,얼은 논을 갈겠다고 사라진 엘사여왕을 기리며,8.0,naver,"[('얼다', 'Verb'), ('논', 'Noun'), ('을', 'Josa'), ('갈다', 'Verb'), ('사라지다', 'Verb'), ('엘사', 'Noun'), ('여왕', 'Noun'), ('을', 'Josa'), ('기리', 'Noun'), ('며', 'Josa')]",[],0.0
1876,겨울왕국 2,겨울왕국 2개 봉 1주년 축하합니다,10.0,naver,"[('겨울왕국', 'Noun'), ('2', 'Number'), ('개', 'Noun'), ('봉', 'Noun'), ('1', 'Number'), ('주년', 'Noun'), ('축하', 'Noun'), ('하다', 'Verb')]","[[6, [('축하', 'Noun'), ('하다', 'Verb')], 1.0]]",2.0
1877,겨울왕국 2,진짜 노잼 노잼 핵노잼,1.0,naver,"[('진짜', 'Noun'), ('노잼', 'Noun'), ('노잼', 'Noun'), ('핵', 'Noun'), ('노잼', 'Noun')]","[[1, [('노잼', 'Noun')], -1.0], [2, [('노잼', 'Noun')], -1.0], [4, [('노잼', 'Noun')], -1.0]]",-3.0
1878,겨울왕국 2,벌써 1년이 다 중학교 마지막 추억을 장식해준 영화,10.0,naver,"[('벌써', 'Noun'), ('1년', 'Number'), ('이', 'Foreign'), ('다', 'Adverb'), ('중학교', 'Noun'), ('마지막', 'Noun'), ('추억', 'Noun'), ('을', 'Josa'), ('장식', 'Noun'), ('해주다', 'Verb'), ('영화', 'Noun')]",[],0.0
1879,겨울왕국 2,개쥬아 진짜느무느 무재밌었어요,10.0,naver,"[('개쥬', 'Noun'), ('아', 'Josa'), ('진', 'Noun'), ('짜다', 'Verb'), ('물다', 'Verb'), ('무', 'Noun'), ('재밌다', 'Adjective')]",[],0.0
1880,겨울왕국 2,스벤 목소리가 생각보다 좋아서 놀랐고 크리스토프가 뮤비를 생각보다 잘 찍어서 놀람,10.0,naver,"[('스벤', 'Noun'), ('목소리', 'Noun'), ('가', 'Josa'), ('생각', 'Noun'), ('보다', 'Josa'), ('좋다', 'Adjective'), ('놀라다', 'Verb'), ('크리스토프', 'Noun'), ('가', 'Josa'), ('뮤비', 'Noun'), ('를', 'Josa'), ('생각', 'Noun'), ('보다', 'Josa'), ('자다', 'Verb'), ('찍다', 'Verb'), ('놀람', 'Noun')]","[[5, [('좋다', 'Adjective')], 2.0]]",2.0
1881,겨울왕국 2,벅차오르는 무언가가 있어,10.0,naver,"[('벅차오르다', 'Adjective'), ('무언가', 'Noun'), ('가', 'Josa'), ('있다', 'Adjective')]",[],0.0
1882,겨울왕국 2,이걸 내가 초딩봤는데 중딩되서 2가 나와 봤더니 이야 최고다,10.0,naver,"[('이', 'Determiner'), ('걸', 'Noun'), ('내', 'Noun'), ('가', 'Josa'), ('초딩', 'Noun'), ('보다', 'Verb'), ('중딩', 'Noun'), ('되다', 'Verb'), ('2', 'Number'), ('가다', 'Verb'), ('나오다', 'Verb'), ('보다', 'Verb'), ('이야', 'Josa'), ('최고다', 'Noun')]",[],0.0
1883,겨울왕국 2,질적인 깊이보다 양적인 재미요소 위주로,6.0,naver,"[('질적', 'Noun'), ('인', 'Josa'), ('깊이', 'Noun'), ('보다', 'Josa'), ('양적', 'Noun'), ('인', 'Josa'), ('재미', 'Noun'), ('요소', 'Noun'), ('위주', 'Noun'), ('로', 'Josa')]","[[6, [('재미', 'Noun')], 2.0]]",2.0
1884,겨울왕국 2,등장인물들의 머릿결에 생명력을 불어넣으셨더라구요 보면서 감동이였습니다,10.0,naver,"[('등장인물', 'Noun'), ('들', 'Suffix'), ('의', 'Josa'), ('머릿결', 'Noun'), ('에', 'Josa'), ('생명력', 'Noun'), ('을', 'Josa'), ('불어', 'Noun'), ('넣다', 'Verb'), ('보다', 'Verb'), ('감동', 'Noun'), ('이', 'Josa'), ('이다', 'Verb')]","[[10, [('감동', 'Noun'), ('이', 'Josa')], 2.0]]",2.0
1885,겨울왕국 2,스토리도 좋은데가 더 좋음,9.0,naver,"[('스토리', 'Noun'), ('도', 'Josa'), ('좋다', 'Adjective'), ('가다', 'Verb'), ('더', 'Noun'), ('좋다', 'Adjective')]","[[2, [('좋다', 'Adjective')], 2.0], [5, [('좋다', 'Adjective')], 2.0]]",4.0
1886,겨울왕국 2,액션이 약하다 엘사의 파워풀한 힘을 느끼고 싶었는데,4.0,naver,"[('액션', 'Noun'), ('이', 'Josa'), ('약하다', 'Adjective'), ('엘사', 'Noun'), ('의', 'Josa'), ('파워', 'Noun'), ('풀', 'Noun'), ('한', 'Josa'), ('힘', 'Noun'), ('을', 'Josa'), ('느끼다', 'Verb'), ('싶다', 'Verb')]","[[2, [('약하다', 'Adjective')], -1.0]]",-1.0
1887,겨울왕국 2,유치함이 오글거리는 대사가 절정을 치르는 영화,2.0,naver,"[('유치하다', 'Adjective'), ('오글거리다', 'Verb'), ('대사', 'Noun'), ('가', 'Josa'), ('절정', 'Noun'), ('을', 'Josa'), ('치르다', 'Verb'), ('영화', 'Noun')]","[[0, [('유치하다', 'Adjective')], -1.0]]",-1.0
1888,겨울왕국 2,진짜 완벽한 영화입니 다 감동적이네요 개인적으로 1편도 훌륭하지만 2편이 더 재밌네요,10.0,naver,"[('진짜', 'Noun'), ('완벽하다', 'Adjective'), ('영화', 'Noun'), ('이다', 'Adjective'), ('다', 'Adverb'), ('감동', 'Noun'), ('적다', 'Verb'), ('개인', 'Noun'), ('적', 'Suffix'), ('으로', 'Josa'), ('1', 'Number'), ('편도', 'Noun'), ('훌륭하다', 'Adjective'), ('2', 'Number'), ('편이', 'Noun'), ('더', 'Noun'), ('재밌다', 'Adjective')]","[[1, [('완벽하다', 'Adjective')], 2.0], [5, [('감동', 'Noun')], 2.0], [12, [('훌륭하다', 'Adjective')], 2.0]]",6.0
1889,겨울왕국 2,겨울왕국2는 인생 최고의 영화이며 관짝에 들어가기 전까지 인생 최고의 영화로 기억될 것을 믿어 의심치 않습니다,10.0,naver,"[('겨울왕국', 'Noun'), ('2', 'Number'), ('늘다', 'Verb'), ('인생', 'Noun'), ('최고', 'Noun'), ('의', 'Josa'), ('영화', 'Noun'), ('이며', 'Josa'), ('관짝', 'Noun'), ('에', 'Josa'), ('들어가다', 'Verb'), ('전', 'Noun'), ('까지', 'Josa'), ('인생', 'Noun'), ('최고', 'Noun'), ('의', 'Josa'), ('영화로', 'Noun'), ('기억', 'Noun'), ('되다', 'Verb'), ('것', 'Noun'), ('을', 'Josa'), ('믿다', 'Verb'), ('의심', 'Noun'), ('치', 'Noun'), ('않다', 'Verb')]","[[4, [('최고', 'Noun'), ('의', 'Josa')], 2.0], [14, [('최고', 'Noun'), ('의', 'Josa')], 2.0], [21, [('믿다', 'Verb')], 1.0], [22, [('의심', 'Noun')], -1.0]]",4.0
1890,겨울왕국 2,진짜 명작 임 순간 내가 엘사이고 싶다는 망상을 했음,10.0,naver,"[('진짜', 'Noun'), ('명작', 'Noun'), ('임', 'Noun'), ('순간', 'Noun'), ('내', 'Noun'), ('가', 'Josa'), ('엘사', 'Noun'), ('이고', 'Josa'), ('싶다', 'Verb'), ('망상', 'Noun'), ('을', 'Josa'), ('하다', 'Verb')]","[[9, [('망상', 'Noun')], -2.0]]",-2.0
1891,겨울왕국 2,인생작 겨울왕국 3빨리 나오길,10.0,naver,"[('인생', 'Noun'), ('작', 'Noun'), ('겨울왕국', 'Noun'), ('3', 'Number'), ('빨리', 'Adverb'), ('나오다', 'Verb')]",[],0.0
1892,겨울왕국 2,그냥 완벽합니다 시즌3나온다고요,10.0,naver,"[('그냥', 'Noun'), ('완벽하다', 'Adjective'), ('시즌', 'Noun'), ('3', 'Number'), ('나오다', 'Verb')]","[[1, [('완벽하다', 'Adjective')], 2.0]]",2.0
1893,겨울왕국 2,1편이 초대 박이면 2편은 핵노잼 폭망이라는 고정관념을 상상 초월급 스케일로 깨뜨린 디즈니의 위엄,10.0,naver,"[('1', 'Number'), ('편이', 'Noun'), ('초대', 'Noun'), ('박다', 'Verb'), ('2', 'Number'), ('편', 'Noun'), ('은', 'Josa'), ('핵', 'Noun'), ('노잼', 'Noun'), ('폭망', 'Noun'), ('이라는', 'Josa'), ('고정관념', 'Noun'), ('을', 'Josa'), ('상상', 'Noun'), ('초월', 'Noun'), ('급', 'Suffix'), ('스케일', 'Noun'), ('로', 'Josa'), ('깨뜨리다', 'Verb'), ('디즈니', 'Noun'), ('의', 'Josa'), ('위엄', 'Noun')]","[[8, [('노잼', 'Noun')], -1.0], [14, [('초월', 'Noun')], 1.0], [18, [('깨뜨리다', 'Verb')], -1.0]]",-1.0
1894,겨울왕국 2,2,10.0,naver,"[('2', 'Number')]",[],0.0
1895,겨울왕국 2,완전 인생영화였습니 당겨울왕국 12보고 싶네용 넘재밌었어용,10.0,naver,"[('완전', 'Noun'), ('인생영화', 'Noun'), ('이다', 'Verb'), ('습', 'Noun'), ('니', 'Josa'), ('당', 'Modifier'), ('겨울왕국', 'Noun'), ('12', 'Number'), ('보고', 'Noun'), ('싶다', 'Verb'), ('넘다', 'Verb'), ('재밌다', 'Adjective')]",[],0.0
1896,겨울왕국 2,겨울왕국2는 아름답고 막판에 감동적이기까지 하다,10.0,naver,"[('겨울왕국', 'Noun'), ('2', 'Number'), ('늘다', 'Verb'), ('아름답다', 'Adjective'), ('막판', 'Noun'), ('에', 'Josa'), ('감동', 'Noun'), ('적', 'Suffix'), ('이기', 'Noun'), ('까지', 'Josa'), ('하다', 'Verb')]","[[3, [('아름답다', 'Adjective')], 2.0], [6, [('감동', 'Noun')], 2.0]]",4.0
1897,겨울왕국 2,이거만한 애니메이션 없다,10.0,naver,"[('이', 'Determiner'), ('거만', 'Noun'), ('한', 'Josa'), ('애니메이션', 'Noun'), ('없다', 'Adjective')]","[[4, [('없다', 'Adjective')], -1.0]]",-1.0
1898,겨울왕국 2,말이 필요 없다 진짜 개꿀잼,10.0,naver,"[('말', 'Noun'), ('이', 'Josa'), ('필요', 'Noun'), ('없다', 'Adjective'), ('진짜', 'Noun'), ('개꿀잼', 'Noun')]","[[3, [('없다', 'Adjective')], -1.0]]",-1.0
1899,겨울왕국 2,보여줘 너무 좋았어요 한국어 말고 나중에는 여ㅇ어로 보고 싶네요 최고의 영화입니다,10.0,naver,"[('보여주다', 'Verb'), ('너무', 'Adverb'), ('좋다', 'Adjective'), ('한국어', 'Noun'), ('말고', 'Josa'), ('나중', 'Noun'), ('에는', 'Josa'), ('여', 'Modifier'), ('어로', 'Noun'), ('보고', 'Noun'), ('싶다', 'Verb'), ('최고', 'Noun'), ('의', 'Josa'), ('영화', 'Noun'), ('이다', 'Adjective')]","[[11, [('최고', 'Noun'), ('의', 'Josa')], 2.0], [2, [('좋다', 'Adjective')], 2.0]]",4.0
1900,겨울왕국 2,겨울왕국 1보 다이게 더 감동적이고 영상미가 높아요,10.0,naver,"[('겨울왕국', 'Noun'), ('1', 'Number'), ('보', 'Noun'), ('다', 'Adverb'), ('이', 'Determiner'), ('게', 'Noun'), ('더', 'Noun'), ('감동', 'Noun'), ('적', 'Suffix'), ('이고', 'Josa'), ('영상', 'Noun'), ('미가', 'Noun'), ('높다', 'Adjective')]","[[7, [('감동', 'Noun')], 2.0], [12, [('높다', 'Adjective')], 1.0]]",3.0
1901,겨울왕국 2,최고 이제 넷플릭스에 나와주기만 해주세요,10.0,naver,"[('최고', 'Noun'), ('이제', 'Noun'), ('넷플릭스', 'Noun'), ('에', 'Josa'), ('나오다', 'Verb'), ('해주다', 'Verb')]","[[0, [('최고', 'Noun')], 2.0]]",2.0
1902,겨울왕국 2,재밌음지루하지 않음 생각보다 괜찮았음,10.0,naver,"[('재밌다', 'Adjective'), ('지루하다', 'Adjective'), ('않다', 'Verb'), ('생각', 'Noun'), ('보다', 'Josa'), ('괜찮다', 'Adjective')]","[[1, [('지루하다', 'Adjective')], -1.0], [5, [('괜찮다', 'Adjective')], 1.0]]",0.0
1903,겨울왕국 2,스토리는 아쉽지만 최고,10.0,naver,"[('스토리', 'Noun'), ('는', 'Josa'), ('아쉽다', 'Adjective'), ('최고', 'Noun')]","[[2, [('아쉽다', 'Adjective')], -1.0], [3, [('최고', 'Noun')], 2.0]]",1.0
1904,겨울왕국 2,2편도수작인데 전편이 너무 뛰어난 탓일까,7.0,naver,"[('2', 'Number'), ('편도', 'Noun'), ('수작', 'Noun'), ('인데', 'Josa'), ('전편', 'Noun'), ('이', 'Josa'), ('너무', 'Adverb'), ('뛰어나다', 'Adjective'), ('탓', 'Noun'), ('이다', 'Verb')]","[[7, [('뛰어나다', 'Adjective')], 2.0]]",2.0
1905,겨울왕국 2,제작비를 파도씬에만 다부은 듯,7.0,naver,"[('제작비', 'Noun'), ('를', 'Josa'), ('파도', 'Noun'), ('씬', 'Noun'), ('에만', 'Josa'), ('다', 'Adverb'), ('부다', 'Adjective'), ('듯', 'Noun')]",[],0.0
1906,겨울왕국 2,너의 모습을 숨기려 보여줘 꿈에 그리던 너를 보여줘 눈앞에 한참을 찾아 헤매던 게너야 나를 보는 거 같아서 펑펑 울었네요,10.0,naver,"[('너', 'Noun'), ('의', 'Josa'), ('모습', 'Noun'), ('을', 'Josa'), ('숨다', 'Verb'), ('보여주다', 'Verb'), ('꿈', 'Noun'), ('에', 'Josa'), ('그리다', 'Verb'), ('너', 'Noun'), ('를', 'Josa'), ('보여주다', 'Verb'), ('눈앞', 'Noun'), ('에', 'Josa'), ('한참', 'Noun'), ('을', 'Josa'), ('찾다', 'Verb'), ('헤매다', 'Verb'), ('게너', 'Noun'), ('야', 'Josa'), ('나르다', 'Verb'), ('보다', 'Verb'), ('거', 'Noun'), ('같다', 'Adjective'), ('펑펑', 'Noun'), ('울다', 'Verb')]","[[17, [('헤매다', 'Verb')], -1.0], [25, [('울다', 'Verb')], -2.0]]",-3.0
1907,겨울왕국 2,이제야 평덤을 남기네,10.0,naver,"[('이제야', 'Noun'), ('평덤', 'Noun'), ('을', 'Josa'), ('남다', 'Verb')]",[],0.0
