word,pos,description
냈네,Verb,동사
버릴까,Verb,동사
시킵니,Verb,동사
질리지안을,Verb,동사
이었더라면,Verb,동사
거슬린다,Verb,동사
기우였을,Verb,동사
늙어가는구나,Verb,동사
담아내지,Verb,동사
갑다는,Verb,동사
화나서,Verb,동사
써,Verb,동사
했는지에,Verb,동사
견뎠네,Verb,동사
않았는가,Verb,동사
달리실,Verb,동사
몰랐었는데,Verb,동사
어울립니,Verb,동사
낫습니다,Verb,동사
넣었습니다,Verb,동사
찾겠음,Verb,동사
시키지는,Verb,동사
없애야만,Verb,동사
몰아내고,Verb,동사
내밀한,Verb,동사
나앗내,Verb,동사
내셔,Verb,동사
봐줘야줘,Verb,동사
가지였다,Verb,동사
내딛는,Verb,동사
쓰라고,Verb,동사
기다려주,Verb,동사
늙었으면,Verb,동사
찾아보게,Verb,동사
느낌나서,Verb,동사
섞여도,Verb,동사
살하여,Verb,동사
깨기까지의,Verb,동사
봐주겠는데,Verb,동사
달랬던,Verb,동사
울렸다,Verb,동사
이끌어가다가,Verb,동사
쓰인,Verb,동사
바라보려는,Verb,동사
사는데,Verb,동사
끓는다,Verb,동사
가자마자,Verb,동사
이르러,Verb,동사
부릴,Verb,동사
짤렷다,Verb,동사
받는데,Verb,동사
보는구나,Verb,동사
싶어도,Verb,동사
컸던,Verb,동사
드러냈음,Verb,동사
돕니,Verb,동사
멈춰,Verb,동사
돌아오지,Verb,동사
두며,Verb,동사
줄진,Verb,동사
찌르는구나,Verb,동사
되다니,Verb,동사
짤이가,Verb,동사
했었네요,Verb,동사
졸렸던,Verb,동사
벼운,Verb,동사
벌었을,Verb,동사
건드리지는,Verb,동사
안았어,Verb,동사
나갔으면,Verb,동사
버립니,Verb,동사
개준다,Verb,동사
접었어야,Verb,동사
주고다운,Verb,동사
두른,Verb,동사
임,Verb,동사
보낸다기,Verb,동사
맞나하는,Verb,동사
섞다,Verb,동사
갈라져서,Verb,동사
알겠느냐,Verb,동사
버리듯,Verb,동사
벤지던,Verb,동사
쥐었던,Verb,동사
넘,Verb,동사
감수하면서까지,Verb,동사
메워,Verb,동사
파하는,Verb,동사
태어나서,Verb,동사
아느,Verb,동사
거둬들이네,Verb,동사
비추듯,Verb,동사
봤으요,Verb,동사
싶었는지,Verb,동사
되는데다,Verb,동사
버리며,Verb,동사
메세지면으로는,Verb,동사
넘어섰다고,Verb,동사
보셨음,Verb,동사
보냐고,Verb,동사
들어올까,Verb,동사
싶어지네,Verb,동사
개주고,Verb,동사
나타났다,Verb,동사
쌈하다,Verb,동사
썬이보다,Verb,동사
오르느은,Verb,동사
닫는,Verb,동사
씻었다,Verb,동사
모르겠던데,Verb,동사
시켰네요,Verb,동사
뿌려지니,Verb,동사
외우겠음,Verb,동사
데려오지,Verb,동사
크이게,Verb,동사
살아남으니까,Verb,동사
하도어이가,Verb,동사
버림말,Verb,동사
밝혀져,Verb,동사
볼테다,Verb,동사
이뤄내지,Verb,동사
품기,Verb,동사
아시오,Verb,동사
넘어갈꺼라,Verb,동사
데려가요,Verb,동사
때리는데,Verb,동사
나아졌을까,Verb,동사
시켜주네요,Verb,동사
짜말이,Verb,동사
짜기와,Verb,동사
일어날,Verb,동사
흔들리다가,Verb,동사
아끼다간,Verb,동사
먹더니,Verb,동사
쓰냐,Verb,동사
먹여서,Verb,동사
떨렸다,Verb,동사
돌아올까,Verb,동사
보다가도,Verb,동사
드러났어,Verb,동사
끝나고도,Verb,동사
오나요,Verb,동사
감사함으로,Verb,동사
뽑히지,Verb,동사
대라고,Verb,동사
알까봐,Verb,동사
되주오나에게,Verb,동사
본인데,Verb,동사
돌아왔는가,Verb,동사
긴다,Verb,동사
그려진다,Verb,동사
붙어서,Verb,동사
쫓던,Verb,동사
돌아와야,Verb,동사
여이게,Verb,동사
생각나더라,Verb,동사
나올련,Verb,동사
였는지,Verb,동사
남주를,Verb,동사
보겟는,Verb,동사
늘지를,Verb,동사
되려면,Verb,동사
살리니,Verb,동사
보았지요,Verb,동사
불러도,Verb,동사
가까워지는,Verb,동사
빨자,Verb,동사
듣자마자,Verb,동사
밝혀라,Verb,동사
올려라,Verb,동사
태어날련,Verb,동사
미워요,Verb,동사
꺼내면서,Verb,동사
차오르려다가도,Verb,동사
흘러내려오니,Verb,동사
더딘,Verb,동사
가버리시네요,Verb,동사
깠는,Verb,동사
갑니디,Verb,동사
하지나,Verb,동사
보여주고,Verb,동사
키득거리며,Verb,동사
설익었다,Verb,동사
썼는지,Verb,동사
떼울려,Verb,동사
나오잖아요,Verb,동사
보시면,Verb,동사
봐야는데,Verb,동사
젓던,Verb,동사
감사했습니다,Verb,동사
하다던가는,Verb,동사
썩고,Verb,동사
살아야지,Verb,동사
찾아내는,Verb,동사
보였,Verb,동사
살았지만,Verb,동사
돋던,Verb,동사
보시고,Verb,동사
태우,Verb,동사
기라려,Verb,동사
읽었다요,Verb,동사
끝난다고,Verb,동사
나긴,Verb,동사
무너졌지만,Verb,동사
배우였더라면,Verb,동사
잼나네요,Verb,동사
찢,Verb,동사
났는가,Verb,동사
까노,Verb,동사
옮겨놓음,Verb,동사
들어갔다면,Verb,동사
않았는지,Verb,동사
돼로,Verb,동사
갔지,Verb,동사
내리고,Verb,동사
만들었,Verb,동사
믿거,Verb,동사
주려는지,Verb,동사
두드려,Verb,동사
뭐랄까,Verb,동사
태워주,Verb,동사
나온다지만,Verb,동사
싶을을,Verb,동사
넘겨보다,Verb,동사
먹혔으면,Verb,동사
들어가서,Verb,동사
박수치도록,Verb,동사
해구,Verb,동사
가질까봐,Verb,동사
않는다나이는,Verb,동사
찍으셨었구나,Verb,동사
나아가던,Verb,동사
탄까지는,Verb,동사
냄은,Verb,동사
간지나,Verb,동사
볼꺼에요,Verb,동사
쉼,Verb,동사
울먹이게,Verb,동사
닿지가,Verb,동사
주는구나,Verb,동사
져주길,Verb,동사
받았어,Verb,동사
웃었,Verb,동사
낮아졌지만,Verb,동사
찾아보려,Verb,동사
맞춰가는,Verb,동사
믿겠네요,Verb,동사
까리,Verb,동사
쫓아가,Verb,동사
모르겟네,Verb,동사
버렸고,Verb,동사
끝나만,Verb,동사
맞았다,Verb,동사
꿨어요,Verb,동사
높아지는,Verb,동사
웃으라고,Verb,동사
거두었으니까,Verb,동사
썰과,Verb,동사
됐는지,Verb,동사
참아내며,Verb,동사
돌렸,Verb,동사
이끌고,Verb,동사
빛나서,Verb,동사
벗자,Verb,동사
줬어야지,Verb,동사
뭉치는,Verb,동사
되며,Verb,동사
땡기는,Verb,동사
돌아왔구,Verb,동사
알아봤네,Verb,동사
죽입니다,Verb,동사
챙겼나,Verb,동사
건너지,Verb,동사
했었으면,Verb,동사
적은,Verb,동사
보앗다,Verb,동사
받히셨던,Verb,동사
말고만,Verb,동사
찼다,Verb,동사
벗어나지,Verb,동사
깔려야,Verb,동사
그렸던,Verb,동사
껐을,Verb,동사
까나,Verb,동사
쉬길,Verb,동사
적어진다,Verb,동사
좋아지,Verb,동사
다녀왔다는,Verb,동사
살렸을,Verb,동사
나,Verb,동사
지키라고,Verb,동사
되자마자,Verb,동사
나타내준,Verb,동사
일었다,Verb,동사
달아주,Verb,동사
였고가,Verb,동사
짠,Verb,동사
떠올릴지,Verb,동사
밝으면,Verb,동사
날아다니고,Verb,동사
밟는다,Verb,동사
겪었다면,Verb,동사
약해지고,Verb,동사
깔아주니까,Verb,동사
만거긴,Verb,동사
졸았고,Verb,동사
놀랍단,Verb,동사
틀어주는,Verb,동사
살아계신,Verb,동사
하는가도,Verb,동사
죽기에,Verb,동사
치웠다,Verb,동사
끝나냐,Verb,동사
물들하고,Verb,동사
느낌이었는데,Verb,동사
보여주기에,Verb,동사
밀렸,Verb,동사
않아야겠다는,Verb,동사
떴는데도,Verb,동사
드리면서,Verb,동사
몰랐고,Verb,동사
붙었더라면,Verb,동사
였거나,Verb,동사
탑인디,Verb,동사
가려도,Verb,동사
판치는,Verb,동사
돌아가,Verb,동사
따지지도,Verb,동사
떨던,Verb,동사
모실게요,Verb,동사
싸웠던,Verb,동사
긴다는,Verb,동사
즐기러,Verb,동사
몰면,Verb,동사
비우고,Verb,동사
쫓지,Verb,동사
돌이키면,Verb,동사
만들지는,Verb,동사
멘이,Verb,동사
생겼다로,Verb,동사
짜도,Verb,동사
곱씹게,Verb,동사
보여준다니,Verb,동사
틀리다,Verb,동사
벗음,Verb,동사
납시었네,Verb,동사
가봤니,Verb,동사
이겨져,Verb,동사
뺏어오길,Verb,동사
쩔었는데,Verb,동사
진건,Verb,동사
줄어들었을,Verb,동사
기다리겠,Verb,동사
탄이지만,Verb,동사
줄었으면,Verb,동사
붙한,Verb,동사
사무친한,Verb,동사
이었다,Verb,동사
꺼이,Verb,동사
채우기에는,Verb,동사
얼어붙지,Verb,동사
쫓아오는,Verb,동사
나오겟군,Verb,동사
해지긴,Verb,동사
않나겠지만,Verb,동사
우겨서,Verb,동사
졌구나,Verb,동사
찾아갔더니,Verb,동사
넣느라,Verb,동사
버렸는지,Verb,동사
되보다,Verb,동사
여겼네,Verb,동사
달리느라,Verb,동사
놀라게,Verb,동사
날린,Verb,동사
이름다,Verb,동사
줬었지,Verb,동사
잠겼다,Verb,동사
외우는,Verb,동사
생겨졌네,Verb,동사
싸워줄,Verb,동사
해봤음,Verb,동사
풍겨,Verb,동사
밀리지도,Verb,동사
뒤지니까,Verb,동사
솟는다,Verb,동사
끝내놓고,Verb,동사
짖어대,Verb,동사
먹었나,Verb,동사
이면서도,Verb,동사
되니깐,Verb,동사
살아가자,Verb,동사
들려주는,Verb,동사
얼리고,Verb,동사
짜면,Verb,동사
바라보자,Verb,동사
떠나는데,Verb,동사
터뜨리기에,Verb,동사
터져도,Verb,동사
빛남을,Verb,동사
넣을려고,Verb,동사
질린다고,Verb,동사
않나는,Verb,동사
멈춤해,Verb,동사
올라가고,Verb,동사
퍼지면서,Verb,동사
어긋날,Verb,동사
잠재운,Verb,동사
느껴졌고,Verb,동사
울더라,Verb,동사
끼치는,Verb,동사
됨으로서,Verb,동사
꽂혀서,Verb,동사
챙겼네요,Verb,동사
벗어나기,Verb,동사
허고,Verb,동사
모으기,Verb,동사
놀아야,Verb,동사
넘어가네,Verb,동사
없어졌으나,Verb,동사
후려치겠군,Verb,동사
빛났을,Verb,동사
먹어준다,Verb,동사
졸릴,Verb,동사
보았을,Verb,동사
쓰아,Verb,동사
젖게,Verb,동사
안질렸던,Verb,동사
넣어줘서,Verb,동사
달리다가,Verb,동사
만든답니다,Verb,동사
다다라,Verb,동사
적이였다,Verb,동사
이끌어줄,Verb,동사
돌아오는,Verb,동사
댔습니다,Verb,동사
붙히려,Verb,동사
어기지로,Verb,동사
함께에서,Verb,동사
맛볼,Verb,동사
쳐지다가,Verb,동사
끝나자마자,Verb,동사
대라는,Verb,동사
싼가요,Verb,동사
담을,Verb,동사
밝히려고,Verb,동사
넣으려고,Verb,동사
뺏으니,Verb,동사
남았으니,Verb,동사
쓰여지지,Verb,동사
만나와,Verb,동사
쌓여,Verb,동사
채워져,Verb,동사
내뱉,Verb,동사
임내,Verb,동사
집어넣다가,Verb,동사
메길,Verb,동사
쏟아진,Verb,동사
하셨던,Verb,동사
재이있게,Verb,동사
망쳐,Verb,동사
일어선,Verb,동사
놔두지,Verb,동사
사하기,Verb,동사
찾은,Verb,동사
잡도록,Verb,동사
놔도,Verb,동사
식는데,Verb,동사
부린,Verb,동사
말길,Verb,동사
굴러갈,Verb,동사
떼는,Verb,동사
살아가,Verb,동사
나왔겠는데,Verb,동사
참았을까,Verb,동사
뒀군,Verb,동사
책임지지,Verb,동사
돋보였지만,Verb,동사
힘줘야,Verb,동사
갈게요,Verb,동사
깨어나,Verb,동사
봤다라는,Verb,동사
질릴,Verb,동사
길어지는,Verb,동사
해가는지에,Verb,동사
일어났었다는,Verb,동사
나가,Verb,동사
몰라난,Verb,동사
넘어갈,Verb,동사
나오나,Verb,동사
이러는데,Verb,동사
나온다던데,Verb,동사
사라지는구나,Verb,동사
되지가,Verb,동사
억눌림을,Verb,동사
해서라고,Verb,동사
모르겠다던,Verb,동사
재자,Verb,동사
숨쉬며,Verb,동사
해져가는,Verb,동사
싸다구,Verb,동사
보건데,Verb,동사
달아가며,Verb,동사
웃겼을,Verb,동사
즐겨라,Verb,동사
나옵니,Verb,동사
죽기도,Verb,동사
깨기만을,Verb,동사
막시,Verb,동사
내세우며,Verb,동사
않겠다고,Verb,동사
떨었다,Verb,동사
됀다다,Verb,동사
끄면서도,Verb,동사
바뀌었고,Verb,동사
해주시던,Verb,동사
집어넣었는데,Verb,동사
받,Verb,동사
삼용,Verb,동사
욕먹고,Verb,동사
꺼려진다,Verb,동사
늘어지지도,Verb,동사
되나보다,Verb,동사
넘으니까,Verb,동사
일어나자,Verb,동사
나오겠냐,Verb,동사
만났네요,Verb,동사
살리려던,Verb,동사
달아놓을,Verb,동사
바뀌자,Verb,동사
싶다음,Verb,동사
대보다,Verb,동사
올려주셔,Verb,동사
갈아탄다,Verb,동사
그립습니다,Verb,동사
서자더라구요,Verb,동사
되었는데,Verb,동사
느꼈다면,Verb,동사
낄래,Verb,동사
드셨어요,Verb,동사
가보자,Verb,동사
됐어요,Verb,동사
따라가네요,Verb,동사
뽑아내더라,Verb,동사
쨌거나,Verb,동사
쳐질,Verb,동사
해주자니,Verb,동사
끌기,Verb,동사
입힌다는,Verb,동사
뺐어도,Verb,동사
컸었나보다,Verb,동사
넘었어야,Verb,동사
만나고서,Verb,동사
왔나,Verb,동사
넣을까봐,Verb,동사
찾아서,Verb,동사
않았나,Verb,동사
보일라,Verb,동사
받기에는,Verb,동사
훔쳐서,Verb,동사
이러다가는,Verb,동사
흔들림이,Verb,동사
올라도,Verb,동사
않을지라,Verb,동사
들려줘야지요,Verb,동사
바꿔도,Verb,동사
늘리냐고,Verb,동사
벗겨질,Verb,동사
숨긴,Verb,동사
부러지고,Verb,동사
꼴리노,Verb,동사
놔주지,Verb,동사
집어넣어,Verb,동사
망가져는,Verb,동사
무너지기,Verb,동사
뺐는데,Verb,동사
버렸습니다,Verb,동사
챙기시고요,Verb,동사
흐름다,Verb,동사
지마,Verb,동사
바칠수,Verb,동사
깔난,Verb,동사
새당,Verb,동사
훔치다니,Verb,동사
지닌,Verb,동사
싶으신,Verb,동사
달려갈,Verb,동사
생겼다가,Verb,동사
얻었다니,Verb,동사
왔어요,Verb,동사
올려주셔서,Verb,동사
가졌었던,Verb,동사
여겨지던,Verb,동사
치솟는,Verb,동사
걸린,Verb,동사
파헤치는,Verb,동사
봐다,Verb,동사
만들어졌다,Verb,동사
깔리면서,Verb,동사
이겨내야,Verb,동사
돌아가는데,Verb,동사
만났을,Verb,동사
끈하다,Verb,동사
받으시고,Verb,동사
느껴지네요,Verb,동사
찍다,Verb,동사
싸다가,Verb,동사
눌러도,Verb,동사
낮췄다,Verb,동사
배웠을,Verb,동사
개나줘다,Verb,동사
사셨는데,Verb,동사
기어올라,Verb,동사
막혀서,Verb,동사
밝지,Verb,동사
만들었죠,Verb,동사
봅니다,Verb,동사
떨림과,Verb,동사
낮아지고,Verb,동사
맞먹는,Verb,동사
끊었다면,Verb,동사
힘주다가,Verb,동사
아는가,Verb,동사
날아가기,Verb,동사
밴,Verb,동사
써야,Verb,동사
깨어났을,Verb,동사
깁니다,Verb,동사
건너면서,Verb,동사
타오를,Verb,동사
속여놓고,Verb,동사
갔으나,Verb,동사
따지만,Verb,동사
드시며,Verb,동사
생길,Verb,동사
끌더니,Verb,동사
도망친다는,Verb,동사
입히더니,Verb,동사
합친,Verb,동사
됐더라,Verb,동사
이룰,Verb,동사
비추아이라면,Verb,동사
꼴이잖아요,Verb,동사
지껄일,Verb,동사
잼이거,Verb,동사
나오,Verb,동사
않네다,Verb,동사
넘아는,Verb,동사
웃기네요,Verb,동사
터짐도,Verb,동사
바라는지,Verb,동사
조심해야,Verb,동사
카자,Verb,동사
세다는,Verb,동사
남아있구나,Verb,동사
쌓이는,Verb,동사
들어서니,Verb,동사
이였던,Verb,동사
터지도록,Verb,동사
맞자,Verb,동사
꺼만,Verb,동사
싶냐,Verb,동사
다쳐내고,Verb,동사
찝어오신,Verb,동사
되구만,Verb,동사
나오길래,Verb,동사
늙었지,Verb,동사
막아서,Verb,동사
짜내면,Verb,동사
다뤄도,Verb,동사
도랐음,Verb,동사
쏘여진,Verb,동사
쓰라면,Verb,동사
나온,Verb,동사
빠져들었어요,Verb,동사
내주는,Verb,동사
돌아가셨는데,Verb,동사
자르면서,Verb,동사
나타났습니다,Verb,동사
견뎌네,Verb,동사
짜기고,Verb,동사
나가는지,Verb,동사
오갔던,Verb,동사
느낌이였어요,Verb,동사
커도,Verb,동사
지켜봐야겠다,Verb,동사
기다려지지만,Verb,동사
얼우리,Verb,동사
울거,Verb,동사
묻힐,Verb,동사
나갈려,Verb,동사
속이질,Verb,동사
죽가다가,Verb,동사
하노라,Verb,동사
굴렀는데,Verb,동사
잡으러,Verb,동사
만들어줘요,Verb,동사
흘러나온,Verb,동사
잼이였습니다,Verb,동사
나아가지도,Verb,동사
썼는데,Verb,동사
드셔,Verb,동사
우시는데,Verb,동사
어지러울,Verb,동사
느낍니다,Verb,동사
낫냐,Verb,동사
모았네,Verb,동사
됬는데,Verb,동사
걸리는,Verb,동사
삼갑시다,Verb,동사
질린다라,Verb,동사
까지밖에,Verb,동사
집이야를,Verb,동사
남는지,Verb,동사
깨지지,Verb,동사
어울리냐고요,Verb,동사
보여줘서,Verb,동사
걷어내면,Verb,동사
느껴져도,Verb,동사
들었나요,Verb,동사
샀네,Verb,동사
들리지,Verb,동사
꺼려지게,Verb,동사
알려진,Verb,동사
지린다는,Verb,동사
짜내려는지,Verb,동사
올게,Verb,동사
싸움이었지,Verb,동사
기다리게,Verb,동사
하기는,Verb,동사
찢고,Verb,동사
흐리게,Verb,동사
이러냐,Verb,동사
살아가고,Verb,동사
바쳐질,Verb,동사
들어주세요,Verb,동사
깎던,Verb,동사
오르더니,Verb,동사
주셔,Verb,동사
잊게,Verb,동사
붙여졌다는,Verb,동사
비이게,Verb,동사
딸리니,Verb,동사
나온다,Verb,동사
채우면서,Verb,동사
뭐람,Verb,동사
해보게,Verb,동사
되겠구나,Verb,동사
이니라,Verb,동사
치곤,Verb,동사
갔을,Verb,동사
받았,Verb,동사
잡아도,Verb,동사
구겨서,Verb,동사
묻는다면,Verb,동사
꺼랍니까,Verb,동사
감싸는데,Verb,동사
볶는데,Verb,동사
쳤을까,Verb,동사
해준,Verb,동사
넘여,Verb,동사
지진이었다,Verb,동사
칠꺼,Verb,동사
넘자,Verb,동사
해보면,Verb,동사
했구먼,Verb,동사
왔,Verb,동사
끌어내지는,Verb,동사
나도록,Verb,동사
올지를,Verb,동사
해주자,Verb,동사
않았다던,Verb,동사
끌리던,Verb,동사
안하는,Verb,동사
여이것,Verb,동사
맞춰야,Verb,동사
움직여나의,Verb,동사
떠들고,Verb,동사
만들었다,Verb,동사
다쳤음,Verb,동사
넣어,Verb,동사
