word,polarity,okt_word,pos_len
사악한,-2.0,"[('사악한', 'Adjective')]",1
사악한 모의,-2.0,"[('사악한', 'Adjective'), ('모의', 'Noun')]",2
사양하는,-1.0,"[('사양', 'Noun'), ('하는', 'Verb')]",2
사양하는 모양,-1.0,"[('사양', 'Noun'), ('하는', 'Verb'), ('모양', 'Noun')]",3
사이가 꽤 벌어져,-1.0,"[('사이', 'Noun'), ('가', 'Josa'), ('꽤', 'Noun'), ('벌어져', 'Verb')]",4
사이가 꽤 벌어지는,-1.0,"[('사이', 'Noun'), ('가', 'Josa'), ('꽤', 'Noun'), ('벌어지는', 'Verb')]",4
사이가 꽤 벌어지다,-1.0,"[('사이', 'Noun'), ('가', 'Josa'), ('꽤', 'Noun'), ('벌어지다', 'Verb')]",4
사이가 끊어지고,-1.0,"[('사이', 'Noun'), ('가', 'Josa'), ('끊어지고', 'Verb')]",3
사이가 뜬,-1.0,"[('사이', 'Noun'), ('가', 'Josa'), ('뜬', 'Verb')]",3
사이가 뜬 상태로,-1.0,"[('사이', 'Noun'), ('가', 'Josa'), ('뜬', 'Verb'), ('상태', 'Noun'), ('로', 'Josa')]",5
사이가 벌어지게,-1.0,"[('사이', 'Noun'), ('가', 'Josa'), ('벌어지게', 'Verb')]",3
사이가 벌어지는,-1.0,"[('사이', 'Noun'), ('가', 'Josa'), ('벌어지는', 'Verb')]",3
사이가 벌어지다,-1.0,"[('사이', 'Noun'), ('가', 'Josa'), ('벌어지다', 'Verb')]",3
사이가 소원하다,-1.0,"[('사이', 'Noun'), ('가', 'Josa'), ('소원', 'Noun'), ('하다', 'Verb')]",4
사이가 소원한,-1.0,"[('사이', 'Noun'), ('가', 'Josa'), ('소원', 'Noun'), ('한', 'Josa')]",4
사이가 어그러지고,-1.0,"[('사이', 'Noun'), ('가', 'Josa'), ('어그러지고', 'Verb')]",3
사이가 틀어져서,-1.0,"[('사이', 'Noun'), ('가', 'Josa'), ('틀어져서', 'Verb')]",3
사이를 끊고,-1.0,"[('사이', 'Noun'), ('를', 'Josa'), ('끊고', 'Verb')]",3
사이를 두다,-1.0,"[('사이', 'Noun'), ('를', 'Josa'), ('두다', 'Verb')]",3
사정없이 마구,-1.0,"[('사정없이', 'Adverb'), ('마구', 'Noun')]",2
사정없이 몰아쳐서,-1.0,"[('사정없이', 'Adverb'), ('몰아쳐서', 'Verb')]",2
사정을 살피다,0.0,"[('사정', 'Noun'), ('을', 'Josa'), ('살피', 'Noun'), ('다', 'Josa')]",4
사치,-1.0,"[('사치', 'Noun')]",1
사치스러운,-2.0,"[('사치스러운', 'Adjective')]",1
사치스럽다,-1.0,"[('사치스럽다', 'Adjective')]",1
사태가 복잡하여,-1.0,"[('사태', 'Noun'), ('가', 'Josa'), ('복잡하여', 'Adjective')]",3
사형에,-2.0,"[('사형', 'Noun'), ('에', 'Josa')]",2
사형에 처하다,-2.0,"[('사형', 'Noun'), ('에', 'Josa'), ('처', 'Noun'), ('하다', 'Verb')]",4
사형에 처함,-2.0,"[('사형', 'Noun'), ('에', 'Josa'), ('처함', 'Noun')]",3
사형에 처해지다,-2.0,"[('사형', 'Noun'), ('에', 'Josa'), ('처', 'Noun'), ('해지다', 'Verb')]",4
사회가 혼란스럽고,-2.0,"[('사회', 'Noun'), ('가', 'Josa'), ('혼란', 'Noun'), ('스럽고', 'Adjective')]",4
사회의 발전이나,1.0,"[('사회', 'Noun'), ('의', 'Josa'), ('발전', 'Noun'), ('이나', 'Josa')]",4
삭는,-1.0,"[('삭', 'Noun'), ('는', 'Verb')]",2
삭막하다,-2.0,"[('삭막하다', 'Adjective')]",1
산 교훈,1.0,"[('산', 'Noun'), ('교훈', 'Noun')]",2
산뜻하거나,2.0,"[('산뜻하거나', 'Adjective')]",1
산뜻하거나 뜨거우면서,1.0,"[('산뜻하거나', 'Adjective'), ('뜨거우면서', 'Adjective')]",2
산뜻하게,2.0,"[('산뜻하게', 'Adjective')]",1
산뜻하게 느껴지는,2.0,"[('산뜻하게', 'Adjective'), ('느껴지는', 'Verb')]",2
산뜻하게 생생히,2.0,"[('산뜻하게', 'Adjective'), ('생생히', 'Adjective')]",2
산뜻하게 싱싱히,2.0,"[('산뜻하게', 'Adjective'), ('싱싱히', 'Adjective')]",2
산뜻하고,2.0,"[('산뜻하고', 'Adjective')]",1
산뜻하고 뚜렷하여,2.0,"[('산뜻하고', 'Adjective'), ('뚜렷하여', 'Adjective')]",2
산뜻하고 부드러운,2.0,"[('산뜻하고', 'Adjective'), ('부드러운', 'Adjective')]",2
산뜻하다,2.0,"[('산뜻하다', 'Adjective')]",1
산뜻하지 못하게,-1.0,"[('산뜻하지', 'Adjective'), ('못', 'VerbPrefix'), ('하게', 'Verb')]",3
산뜻하지 못하고,-1.0,"[('산뜻하지', 'Adjective'), ('못', 'Noun'), ('하고', 'Josa')]",3
산뜻하지 아니하고,-1.0,"[('산뜻하지', 'Adjective'), ('아니하고', 'Adjective')]",2
산뜻하지 않게,-1.0,"[('산뜻하지', 'Adjective'), ('않게', 'Verb')]",2
산뜻한,1.0,"[('산뜻한', 'Adjective')]",1
산후 질병,-1.0,"[('산후', 'Noun'), ('질병', 'Noun')]",2
살가죽이 짓무르고,-1.0,"[('살가죽', 'Noun'), ('이', 'Josa'), ('짓무르', 'Noun'), ('고', 'Josa')]",4
살갗이 갈라지는,-1.0,"[('살갗', 'Noun'), ('이', 'Josa'), ('갈라지는', 'Verb')]",3
살갗이 오그라들며,-1.0,"[('살갗', 'Noun'), ('이', 'Josa'), ('오그라들며', 'Verb')]",3
살그머니,1.0,"[('살그머니', 'Noun')]",1
살그머니 웃는,1.0,"[('살그머니', 'Noun'), ('웃는', 'Verb')]",2
살그머니 웃다,1.0,"[('살그머니', 'Noun'), ('웃다', 'Verb')]",2
살기,-2.0,"[('살기', 'Noun')]",1
살기 있고,-2.0,"[('살기', 'Noun'), ('있고', 'Adjective')]",2
살기 힘든,-2.0,"[('살기', 'Noun'), ('힘든', 'Adjective')]",2
살려 주다,1.0,"[('살려', 'Verb'), ('주다', 'Verb')]",2
살림이 넉넉한,2.0,"[('살림', 'Noun'), ('이', 'Josa'), ('넉넉한', 'Adjective')]",3
살림이 어렵고,-2.0,"[('살림', 'Noun'), ('이', 'Josa'), ('어렵고', 'Adjective')]",3
살모넬라균에,-1.0,"[('살모넬라균', 'Noun'), ('에', 'Josa')]",2
살모넬라균에 오염된,-1.0,"[('살모넬라균', 'Noun'), ('에', 'Josa'), ('오염', 'Noun'), ('된', 'Verb')]",4
살빛이 희고,1.0,"[('살빛', 'Noun'), ('이', 'Josa'), ('희고', 'Adjective')]",3
살아가는 지혜를,2.0,"[('살아가는', 'Verb'), ('지혜', 'Noun'), ('를', 'Josa')]",3
살아나거나,1.0,"[('살아나거나', 'Verb')]",1
살아나거나 생겨나다,1.0,"[('살아나거나', 'Verb'), ('생겨나다', 'Verb')]",2
살을 찌르는,-1.0,"[('살', 'Noun'), ('을', 'Josa'), ('찌르는', 'Verb')]",3
살이 쪄,-1.0,"[('살이', 'Noun'), ('쪄', 'Verb')]",2
살이 쪄서,-1.0,"[('살이', 'Noun'), ('쪄서', 'Verb')]",2
살이 찌고,-1.0,"[('살이', 'Noun'), ('찌', 'Noun'), ('고', 'Josa')]",3
살이 찌는,-1.0,"[('살이', 'Noun'), ('찌는', 'Verb')]",2
살이 찐,-1.0,"[('살이', 'Noun'), ('찐', 'Verb')]",2
살인,-1.0,"[('살인', 'Noun')]",1
살인자,-2.0,"[('살인자', 'Noun')]",1
살인죄,-2.0,"[('살인죄', 'Noun')]",1
살인하다,-1.0,"[('살인', 'Noun'), ('하다', 'Verb')]",2
살지 못하고,-2.0,"[('살', 'Noun'), ('지', 'Josa'), ('못', 'Noun'), ('하고', 'Josa')]",4
살짝 속여,-1.0,"[('살짝', 'Noun'), ('속여', 'Verb')]",2
살펴보지 않고,-1.0,"[('살펴보지', 'Verb'), ('않고', 'Verb')]",2
살피지 아니한,-1.0,"[('살피', 'Noun'), ('지', 'Josa'), ('아니한', 'Adjective')]",3
살해,-1.0,"[('살해', 'Noun')]",1
살해되다,-2.0,"[('살해', 'Noun'), ('되다', 'Verb')]",2
살해됨,-2.0,"[('살해', 'Noun'), ('됨', 'Verb')]",2
살해됨을,-2.0,"[('살해', 'Noun'), ('됨을', 'Verb')]",2
살해하다,-2.0,"[('살해', 'Noun'), ('하다', 'Verb')]",2
삼연히,0.0,"[('삼연히', 'Adjective')]",1
상긋,1.0,"[('상긋', 'Noun')]",1
상긋거리다,1.0,"[('상긋', 'Noun'), ('거리', 'Noun'), ('다', 'Josa')]",3
상긋방긋하다,1.0,"[('상긋', 'Noun'), ('방긋', 'Noun'), ('하', 'Suffix'), ('다', 'Josa')]",4
상긋상긋,1.0,"[('상긋', 'Noun'), ('상긋', 'Noun')]",2
상긋하다,1.0,"[('상긋', 'Noun'), ('하다', 'Verb')]",2
상냥하게,2.0,"[('상냥하게', 'Adjective')]",1
상냥하게 행동하는,2.0,"[('상냥하게', 'Adjective'), ('행동', 'Noun'), ('하는', 'Verb')]",3
상냥하게 행동하다,2.0,"[('상냥하게', 'Adjective'), ('행동', 'Noun'), ('하다', 'Verb')]",3
상냥하고,2.0,"[('상냥하고', 'Adjective')]",1
상냥하고 너그러운,2.0,"[('상냥하고', 'Adjective'), ('너그러운', 'Adjective')]",2
상냥하고 너그럽다,2.0,"[('상냥하고', 'Adjective'), ('너그럽다', 'Adjective')]",2
상냥하고 보드라운,2.0,"[('상냥하고', 'Adjective'), ('보드라운', 'Adjective')]",2
상냥하고 보드랍다,2.0,"[('상냥하고', 'Adjective'), ('보드랍다', 'Adjective')]",2
상냥하고 부드러운,2.0,"[('상냥하고', 'Adjective'), ('부드러운', 'Adjective')]",2
상냥하고 부드럽게,2.0,"[('상냥하고', 'Adjective'), ('부드럽게', 'Adjective')]",2
상냥하고 부드럽다,2.0,"[('상냥하고', 'Adjective'), ('부드럽다', 'Adjective')]",2
상냥하다,2.0,"[('상냥하다', 'Adjective')]",1
상냥하면서,2.0,"[('상냥하면서', 'Adjective')]",1
상냥하면서 활발하다,2.0,"[('상냥하면서', 'Adjective'), ('활발하다', 'Adjective')]",2
상냥하면서 활발한,2.0,"[('상냥하면서', 'Adjective'), ('활발한', 'Adjective')]",2
상냥한,2.0,"[('상냥한', 'Adjective')]",1
상냥함,2.0,"[('상냥함', 'Adjective')]",1
상당하다고,1.0,"[('상당하다고', 'Adjective')]",1
상당한,1.0,"[('상당한', 'Adjective')]",1
상당한 수준이나,1.0,"[('상당한', 'Adjective'), ('수준', 'Noun'), ('이나', 'Josa')]",3
상당한 지식과,1.0,"[('상당한', 'Adjective'), ('지식', 'Noun'), ('과', 'Josa')]",3
상당히 차갑게,-1.0,"[('상당히', 'Adjective'), ('차갑게', 'Adjective')]",2
상당히 차갑다,-1.0,"[('상당히', 'Adjective'), ('차갑다', 'Adjective')]",2
상대를 몰아붙이듯이,-2.0,"[('상대', 'Noun'), ('를', 'Josa'), ('몰아', 'Verb'), ('붙이듯이', 'Verb')]",4
상대를 이기다,1.0,"[('상대', 'Noun'), ('를', 'Josa'), ('이기', 'Noun'), ('다', 'Josa')]",4
상대편을 위협하는,-2.0,"[('상대편', 'Noun'), ('을', 'Josa'), ('위협', 'Noun'), ('하는', 'Verb')]",4
상서로운,1.0,"[('상서', 'Noun'), ('로운', 'Josa')]",2
상서로운 날,1.0,"[('상서', 'Noun'), ('로운', 'Josa'), ('날', 'Noun')]",3
상서롭다,1.0,"[('상서', 'Noun'), ('롭다', 'Noun')]",2
상서롭지 못한,-2.0,"[('상서롭', 'Noun'), ('지', 'Josa'), ('못', 'Noun'), ('한', 'Josa')]",4
상스러운,-2.0,"[('상', 'Noun'), ('스러운', 'Josa')]",2
상스러운 말,-2.0,"[('상', 'Noun'), ('스러운', 'Josa'), ('말', 'Noun')]",3
상스러운 말로,-2.0,"[('상', 'Noun'), ('스러운', 'Josa'), ('말로', 'Noun')]",3
상스럽고,-2.0,"[('상', 'Noun'), ('스럽고', 'Adjective')]",2
상스럽다,-2.0,"[('상', 'Noun'), ('스럽다', 'Adjective')]",2
상습범,-2.0,"[('상습범', 'Noun')]",1
상승곡선,1.0,"[('상승', 'Noun'), ('곡선', 'Noun')]",2
상승세,1.0,"[('상승세', 'Noun')]",1
상승효과,1.0,"[('상승', 'Noun'), ('효과', 'Noun')]",2
상실된,-1.0,"[('상실', 'Noun'), ('된', 'Verb')]",2
상실된 심리,-1.0,"[('상실', 'Noun'), ('된', 'Verb'), ('심리', 'Noun')]",3
상실한,-1.0,"[('상실한', 'Adjective')]",1
상실한 상태를,-1.0,"[('상실한', 'Adjective'), ('상태', 'Noun'), ('를', 'Josa')]",3
상심,-2.0,"[('상심', 'Noun')]",1
상심하다,-2.0,"[('상', 'Noun'), ('심하다', 'Adjective')]",2
상처,-2.0,"[('상처', 'Noun')]",1
상처 따위가,-2.0,"[('상처', 'Noun'), ('따위', 'Noun'), ('가', 'Josa')]",3
상처가,-1.0,"[('상처', 'Noun'), ('가', 'Josa')]",2
상처가 많아,-2.0,"[('상처', 'Noun'), ('가', 'Josa'), ('많아', 'Adjective')]",3
상처가 생기고,-2.0,"[('상처', 'Noun'), ('가', 'Josa'), ('생기', 'Noun'), ('고', 'Josa')]",4
상처가 쓰리고,-2.0,"[('상처', 'Noun'), ('가', 'Josa'), ('쓰리고', 'Adjective')]",3
상처를,-2.0,"[('상처', 'Noun'), ('를', 'Josa')]",2
상처를 내다,-2.0,"[('상처', 'Noun'), ('를', 'Josa'), ('내다', 'Verb')]",3
상처를 내면,-2.0,"[('상처', 'Noun'), ('를', 'Josa'), ('내면', 'Noun')]",3
상처를 내어,-2.0,"[('상처', 'Noun'), ('를', 'Josa'), ('내어', 'Verb')]",3
상처를 입게,-2.0,"[('상처', 'Noun'), ('를', 'Josa'), ('입게', 'Verb')]",3
상처를 입다,-2.0,"[('상처', 'Noun'), ('를', 'Josa'), ('입다', 'Noun')]",3
상처를 입히다,-2.0,"[('상처', 'Noun'), ('를', 'Josa'), ('입히다', 'Verb')]",3
상처를 입힘,-2.0,"[('상처', 'Noun'), ('를', 'Josa'), ('입힘', 'Verb')]",3
상처를 입힘으로써,-2.0,"[('상처', 'Noun'), ('를', 'Josa'), ('입힘으로써', 'Verb')]",3
상처에서,-1.0,"[('상처', 'Noun'), ('에서', 'Josa')]",2
상쾌하게,2.0,"[('상쾌하게', 'Adjective')]",1
상쾌하다,2.0,"[('상쾌하다', 'Adjective')]",1
상쾌하지 않고,-1.0,"[('상쾌하지', 'Adjective'), ('않고', 'Verb')]",2
상쾌한,2.0,"[('상쾌한', 'Adjective')]",1
상쾌한 느낌,2.0,"[('상쾌한', 'Adjective'), ('느낌', 'Noun')]",2
상쾌한 마음으로,2.0,"[('상쾌한', 'Adjective'), ('마음', 'Noun'), ('으로', 'Josa')]",3
상쾌한 몸의,2.0,"[('상쾌한', 'Adjective'), ('몸', 'Noun'), ('의', 'Josa')]",3
상쾌할,2.0,"[('상쾌할', 'Adjective')]",1
상쾌할 때,2.0,"[('상쾌할', 'Adjective'), ('때', 'Noun')]",2
상쾌히,2.0,"[('상쾌히', 'Adjective')]",1
상큼하다,1.0,"[('상큼', 'Noun'), ('하다', 'Verb')]",2
상태가 나쁘거나,-2.0,"[('상태', 'Noun'), ('가', 'Josa'), ('나쁘거나', 'Adjective')]",3
상태를 부정하거나,-2.0,"[('상태', 'Noun'), ('를', 'Josa'), ('부정', 'Noun'), ('하', 'Suffix'), ('거나', 'Noun')]",5
상태를 부정하는,-2.0,"[('상태', 'Noun'), ('를', 'Josa'), ('부정', 'Noun'), ('하는', 'Verb')]",4
상태를 어지럽게,-2.0,"[('상태', 'Noun'), ('를', 'Josa'), ('어지럽게', 'Adjective')]",3
상태를 유지함,1.0,"[('상태', 'Noun'), ('를', 'Josa'), ('유지', 'Noun'), ('함', 'Noun')]",4
상태에 시들해져서,-1.0,"[('상태', 'Noun'), ('에', 'Josa'), ('시들해져서', 'Adjective')]",3
상하거나,-2.0,"[('상하', 'Noun'), ('거나', 'Noun')]",2
상하게,-2.0,"[('상하', 'Noun'), ('게', 'Josa')]",2
상하게 되다,-2.0,"[('상하', 'Noun'), ('게', 'Josa'), ('되다', 'Verb')]",3
상하게 하거나,-2.0,"[('상하', 'Noun'), ('게', 'Josa'), ('하', 'Exclamation'), ('거나', 'Noun')]",4
상하게 하다,-2.0,"[('상하', 'Noun'), ('게', 'Josa'), ('하다', 'Verb')]",3
상하게 하여,-2.0,"[('상하', 'Noun'), ('게', 'Josa'), ('하여', 'Verb')]",3
상하고,-2.0,"[('상하', 'Noun'), ('고', 'Josa')]",2
상하다,-2.0,"[('상하', 'Noun'), ('다', 'Josa')]",2
상하여,-2.0,"[('상하', 'Noun'), ('여', 'Josa')]",2
상하지 아니하고,1.0,"[('상하', 'Noun'), ('지', 'Josa'), ('아니하고', 'Adjective')]",3
상한,-2.0,"[('상한', 'Noun')]",1
상한 데가,-2.0,"[('상한', 'Noun'), ('데', 'Noun'), ('가', 'Josa')]",3
상함,-2.0,"[('상함', 'Noun')]",1
상해서,-2.0,"[('상해', 'Noun'), ('서', 'Josa')]",2
상향하다,1.0,"[('상향', 'Noun'), ('하다', 'Verb')]",2
상혼,-2.0,"[('상혼', 'Noun')]",1
상혼하다,-2.0,"[('상혼', 'Noun'), ('하다', 'Verb')]",2
새눈무늿병,-1.0,"[('새눈무늿병', 'Noun')]",1
새로운,1.0,"[('새로운', 'Adjective')]",1
새로운 길에,1.0,"[('새로운', 'Adjective'), ('길', 'Noun'), ('에', 'Josa')]",3
새로운 접근 방식,2.0,"[('새로운', 'Adjective'), ('접근', 'Noun'), ('방식', 'Noun')]",3
새로워지다,1.0,"[('새로워지다', 'Adjective')]",1
새롭게,1.0,"[('새롭게', 'Adjective')]",1
새롭게 고치다,1.0,"[('새롭게', 'Adjective'), ('고치', 'Noun'), ('다', 'Josa')]",3
새롭지 못하고,-1.0,"[('새롭지', 'Adjective'), ('못', 'Noun'), ('하고', 'Josa')]",3
새롭지 못하다,-1.0,"[('새롭지', 'Adjective'), ('못', 'VerbPrefix'), ('하다', 'Verb')]",3
새실대다,1.0,"[('새실', 'Verb'), ('대다', 'Verb')]",2
새파랗게 독이,-1.0,"[('새', 'Noun'), ('파랗게', 'Adjective'), ('독', 'Noun'), ('이', 'Josa')]",4
색감이 밝고,1.0,"[('색감', 'Noun'), ('이', 'Josa'), ('밝고', 'Verb')]",3
색다른,1.0,"[('색다른', 'Adjective')]",1
색에 빠져,-1.0,"[('색', 'Noun'), ('에', 'Josa'), ('빠져', 'Verb')]",3
샐그러뜨리며,-1.0,"[('샐', 'Verb'), ('그러', 'Adjective'), ('뜨', 'Verb'), ('리', 'Noun'), ('며', 'Josa')]",5
샐쭉,-1.0,"[('샐쭉', 'Noun')]",1
샐쭉거리다,-1.0,"[('샐쭉', 'Noun'), ('거리', 'Noun'), ('다', 'Josa')]",3
샐쭉대다,-1.0,"[('샐쭉', 'Noun'), ('대', 'Suffix'), ('다', 'Josa')]",3
샐쭉샐쭉하다,-1.0,"[('샐쭉', 'Noun'), ('샐쭉', 'Noun'), ('하', 'Suffix'), ('다', 'Josa')]",4
샐쭉하다,-1.0,"[('샐쭉', 'Noun'), ('하다', 'Verb')]",2
샘나다,-1.0,"[('샘나다', 'Verb')]",1
샘바르고,-1.0,"[('샘', 'Noun'), ('바르고', 'Verb')]",2
샘바르고 시기하는,-1.0,"[('샘', 'Noun'), ('바르고', 'Verb'), ('시기하는', 'Adjective')]",3
샘을,-1.0,"[('샘', 'Noun'), ('을', 'Josa')]",2
샘을 부리다,-1.0,"[('샘', 'Noun'), ('을', 'Josa'), ('부리', 'Noun'), ('다', 'Josa')]",4
샘하는,-1.0,"[('샘', 'Noun'), ('하는', 'Verb')]",2
샘하는 마음을,-1.0,"[('샘', 'Noun'), ('하는', 'Verb'), ('마음', 'Noun'), ('을', 'Josa')]",4
샘하는 마음이,-1.0,"[('샘', 'Noun'), ('하는', 'Verb'), ('마음', 'Noun'), ('이', 'Josa')]",4
샘하여,-1.0,"[('샘', 'Noun'), ('하여', 'Verb')]",2
샘하여 미워하다,-2.0,"[('샘', 'Noun'), ('하여', 'Verb'), ('미워하다', 'Adjective')]",3
생각 따위가 좁고,-1.0,"[('생각', 'Noun'), ('따위', 'Noun'), ('가', 'Josa'), ('좁고', 'Adjective')]",4
생각 없이,-1.0,"[('생각', 'Noun'), ('없이', 'Adverb')]",2
생각이 모자라거나,-1.0,"[('생각', 'Noun'), ('이', 'Josa'), ('모자라거나', 'Verb')]",3
생각이 모자라고,-1.0,"[('생각', 'Noun'), ('이', 'Josa'), ('모자라고', 'Verb')]",3
생각이 부족하여,-1.0,"[('생각', 'Noun'), ('이', 'Josa'), ('부족하여', 'Adjective')]",3
생각이 아득하다,-2.0,"[('생각', 'Noun'), ('이', 'Josa'), ('아득하다', 'Adjective')]",3
생각이 좁아,-1.0,"[('생각', 'Noun'), ('이', 'Josa'), ('좁아', 'Adjective')]",3
생각하고 그리워하다,1.0,"[('생각', 'Noun'), ('하고', 'Josa'), ('그리워하다', 'Adjective')]",3
생각하고 그리워함,1.0,"[('생각', 'Noun'), ('하고', 'Josa'), ('그리워', 'Adjective'), ('함', 'Noun')]",4
생겨나다,1.0,"[('생겨나다', 'Verb')]",1
생글생글,1.0,"[('생글생글', 'Noun')]",1
생글생글 웃으면서,1.0,"[('생글생글', 'Noun'), ('웃으면서', 'Verb')]",2
생긋,1.0,"[('생', 'Noun'), ('긋', 'Verb')]",2
생긋거리다,1.0,"[('생', 'Noun'), ('긋거리다', 'Verb')]",2
생긋대다,1.0,"[('생', 'Noun'), ('긋', 'Verb'), ('대다', 'Verb')]",3
생긋방긋,1.0,"[('생', 'Noun'), ('긋', 'Verb'), ('방긋', 'Noun')]",3
생긋방긋거리다,1.0,"[('생', 'Noun'), ('긋', 'Verb'), ('방긋', 'Noun'), ('거리', 'Noun'), ('다', 'Josa')]",5
생기 없이,-2.0,"[('생기', 'Noun'), ('없이', 'Adverb')]",2
생기 있게,1.0,"[('생기', 'Noun'), ('있게', 'Adjective')]",2
생기 있고,1.0,"[('생기', 'Noun'), ('있고', 'Adjective')]",2
생기 있는,1.0,"[('생기', 'Noun'), ('있는', 'Adjective')]",2
생기가,1.0,"[('생기', 'Noun'), ('가', 'Josa')]",2
생기가 없거나,-2.0,"[('생기', 'Noun'), ('가', 'Josa'), ('없거나', 'Adjective')]",3
생기가 없고,-2.0,"[('생기', 'Noun'), ('가', 'Josa'), ('없고', 'Adjective')]",3
생기가 없는,-2.0,"[('생기', 'Noun'), ('가', 'Josa'), ('없는', 'Adjective')]",3
생기가 없다,-2.0,"[('생기', 'Noun'), ('가', 'Josa'), ('없다', 'Adjective')]",3
생기가 없어,-2.0,"[('생기', 'Noun'), ('가', 'Josa'), ('없어', 'Adjective')]",3
생기가 없어져,-2.0,"[('생기', 'Noun'), ('가', 'Josa'), ('없어져', 'Verb')]",3
생기가 없어지다,-2.0,"[('생기', 'Noun'), ('가', 'Josa'), ('없어지다', 'Verb')]",3
생기가 없이,-2.0,"[('생기', 'Noun'), ('가', 'Josa'), ('없이', 'Adverb')]",3
생기가 있게,1.0,"[('생기', 'Noun'), ('가', 'Josa'), ('있게', 'Adjective')]",3
생기가 있고,1.0,"[('생기', 'Noun'), ('가', 'Josa'), ('있고', 'Adjective')]",3
생기가 있는,1.0,"[('생기', 'Noun'), ('가', 'Josa'), ('있는', 'Adjective')]",3
생기가 있다,1.0,"[('생기', 'Noun'), ('가', 'Josa'), ('있다', 'Adjective')]",3
생기가 적은,-1.0,"[('생기', 'Noun'), ('가', 'Josa'), ('적은', 'Verb')]",3
생기는 병,-1.0,"[('생기는', 'Verb'), ('병', 'Noun')]",2
생기는 병의,-1.0,"[('생기는', 'Verb'), ('병', 'Noun'), ('의', 'Josa')]",3
생긴 병증으로,-1.0,"[('생긴', 'Verb'), ('병증', 'Noun'), ('으로', 'Josa')]",3
생김새가 아담하고,1.0,"[('생김새', 'Noun'), ('가', 'Josa'), ('아담하고', 'Adjective')]",3
생김새가 훤하고,2.0,"[('생김새', 'Noun'), ('가', 'Josa'), ('훤', 'Noun'), ('하고', 'Josa')]",4
생동감이,1.0,"[('생동감', 'Noun'), ('이', 'Josa')]",2
생생하게,1.0,"[('생생하게', 'Adjective')]",1
생생하게 보이는,1.0,"[('생생하게', 'Adjective'), ('보이는', 'Verb')]",2
생생하고,1.0,"[('생생하고', 'Adjective')]",1
생생하고 산뜻하게,1.0,"[('생생하고', 'Adjective'), ('산뜻하게', 'Adjective')]",2
생생하다,1.0,"[('생생하다', 'Adjective')]",1
생생하지 아니하고,-1.0,"[('생생하지', 'Adjective'), ('아니하고', 'Adjective')]",2
생생한,1.0,"[('생생한', 'Adjective')]",1
생생한 기운이,1.0,"[('생생한', 'Adjective'), ('기운', 'Noun'), ('이', 'Josa')]",3
생생히,1.0,"[('생생히', 'Adjective')]",1
생활에 유용함을,1.0,"[('생활', 'Noun'), ('에', 'Josa'), ('유용함을', 'Adjective')]",3
생활이 곤궁하여,-2.0,"[('생활', 'Noun'), ('이', 'Josa'), ('곤궁', 'Noun'), ('하여', 'Verb')]",4
생활이 넉넉하여,1.0,"[('생활', 'Noun'), ('이', 'Josa'), ('넉넉하여', 'Adjective')]",3
생활이 원만하고,1.0,"[('생활', 'Noun'), ('이', 'Josa'), ('원만하고', 'Adjective')]",3
생활이 즐겁고,2.0,"[('생활', 'Noun'), ('이', 'Josa'), ('즐겁고', 'Adjective')]",3
생활이 풍요로워지다,2.0,"[('생활', 'Noun'), ('이', 'Josa'), ('풍요', 'Noun'), ('로', 'Josa'), ('워', 'Noun'), ('지다', 'Noun')]",6
서글서글한,2.0,"[('서글서글한', 'Adjective')]",1
서글서글한 데가,2.0,"[('서글서글한', 'Adjective'), ('데', 'Noun'), ('가', 'Josa')]",3
서글퍼지다,-2.0,"[('서글퍼지다', 'Verb')]",1
서글프다,-2.0,"[('서글프다', 'Adjective')]",1
서글픔,-2.0,"[('서글픔', 'Adjective')]",1
서글피,-2.0,"[('서', 'Modifier'), ('글피', 'Noun')]",2
서늘하다,1.0,"[('서늘하다', 'Adjective')]",1
서늘한,-1.0,"[('서늘한', 'Adjective')]",1
서늘한 기운,-1.0,"[('서늘한', 'Adjective'), ('기운', 'Noun')]",2
